HOTEL_ID,ROOM_ID,LISTING_ID
2617672,261767201,2617672-261767201
2617879,261787901,2617879-261787901
2642281,264228104,2642281-264228104
2644320,264432001,2644320-264432001
2644320,264432007,2644320-264432007
2644320,264432008,2644320-264432008
2644320,264432009,2644320-264432009
2644320,264432011,2644320-264432011
2653853,265385301,2653853-265385301
2653854,265385401,2653854-265385401
2657884,265788401,2657884-265788401
2662865,266286501,2662865-266286501
2674311,267431101,2674311-267431101
2674311,267431102,2674311-267431102
2674311,267431103,2674311-267431103
2674311,267431104,2674311-267431104
2674311,267431106,2674311-267431106
2674311,267431107,2674311-267431107
2674311,267431108,2674311-267431108
2674311,267431109,2674311-267431109
2674311,267431110,2674311-267431110
2674311,267431112,2674311-267431112
2674311,267431114,2674311-267431114
2695380,269538001,2695380-269538001
2695459,269545901,2695459-269545901
2695464,269546401,2695464-269546401
2695465,269546501,2695465-269546501
2707690,270769001,2707690-270769001
2707690,270769002,2707690-270769002
2707690,270769003,2707690-270769003
2707690,270769005,2707690-270769005
2707690,270769006,2707690-270769006
2707690,270769007,2707690-270769007
2707690,270769008,2707690-270769008
2707690,270769009,2707690-270769009
2707690,270769010,2707690-270769010
2707690,270769011,2707690-270769011
2707690,270769012,2707690-270769012
2707690,270769013,2707690-270769013
2711566,271156601,2711566-271156601
2724926,272492601,2724926-272492601
2727685,272768501,2727685-272768501
2727685,272768502,2727685-272768502
2727685,272768503,2727685-272768503
2736702,273670201,2736702-273670201
2738240,273824008,2738240-273824008
2738240,273824009,2738240-273824009
2738240,273824010,2738240-273824010
2738240,273824011,2738240-273824011
2738240,273824015,2738240-273824015
2738240,273824016,2738240-273824016
2738240,273824017,2738240-273824017
2738240,273824023,2738240-273824023
2738240,273824026,2738240-273824026
2738240,273824027,2738240-273824027
2738240,273824028,2738240-273824028
2738240,273824029,2738240-273824029
2738240,273824030,2738240-273824030
2738240,273824031,2738240-273824031
2738240,273824032,2738240-273824032
2738240,273824033,2738240-273824033
2738240,273824034,2738240-273824034
2738240,273824035,2738240-273824035
2738240,273824038,2738240-273824038
2738240,273824039,2738240-273824039
2738240,273824040,2738240-273824040
2738240,273824041,2738240-273824041
2738240,273824042,2738240-273824042
2738240,273824043,2738240-273824043
2738240,273824044,2738240-273824044
2738240,273824045,2738240-273824045
2738240,273824046,2738240-273824046
2738240,273824047,2738240-273824047
2738240,273824048,2738240-273824048
2738240,273824049,2738240-273824049
2738240,273824050,2738240-273824050
2738240,273824051,2738240-273824051
2738240,273824052,2738240-273824052
2738240,273824053,2738240-273824053
2738240,273824054,2738240-273824054
2738240,273824055,2738240-273824055
2738240,273824056,2738240-273824056
2738240,273824057,2738240-273824057
2738240,273824058,2738240-273824058
2738240,273824059,2738240-273824059
2738240,273824060,2738240-273824060
2738240,273824061,2738240-273824061
2738240,273824062,2738240-273824062
2738240,273824063,2738240-273824063
2738240,273824064,2738240-273824064
2749615,274961501,2749615-274961501
2790030,279003001,2790030-279003001
2795237,279523701,2795237-279523701
2820030,282003001,2820030-282003001
2820030,282003002,2820030-282003002
2820030,282003003,2820030-282003003
2823339,282333902,2823339-282333902
2823339,282333903,2823339-282333903
2823339,282333909,2823339-282333909
2823339,282333910,2823339-282333910
2823339,282333911,2823339-282333911
2834836,283483601,2834836-283483601
2864328,286432801,2864328-286432801
2864328,286432802,2864328-286432802
2864328,286432803,2864328-286432803
2880197,288019715,2880197-288019715
2880197,288019716,2880197-288019716
2880197,288019717,2880197-288019717
2908454,290845401,2908454-290845401
2917921,291792101,2917921-291792101
2917921,291792103,2917921-291792103
2927120,292712001,2927120-292712001
2966704,296670401,2966704-296670401
2966704,296670402,2966704-296670402
3000776,300077601,3000776-300077601
3001596,300159601,3001596-300159601
3014626,301462604,3014626-301462604
3023876,302387601,3023876-302387601
3036097,303609701,3036097-303609701
3044096,304409601,3044096-304409601
3067348,306734801,3067348-306734801
3067383,306738301,3067383-306738301
3067458,306745801,3067458-306745801
3067458,306745802,3067458-306745802
3076765,307676501,3076765-307676501
3086741,308674101,3086741-308674101
3086741,308674102,3086741-308674102
3086741,308674103,3086741-308674103
3109040,310904001,3109040-310904001
3109040,310904002,3109040-310904002
3115535,311553501,3115535-311553501
3115535,311553502,3115535-311553502
3121470,312147001,3121470-312147001
3121470,312147002,3121470-312147002
3147960,314796001,3147960-314796001
3147960,314796007,3147960-314796007
3152280,315228001,3152280-315228001
3152280,315228003,3152280-315228003
3152280,315228004,3152280-315228004
3160209,316020901,3160209-316020901
3181624,318162401,3181624-318162401
3181626,318162601,3181626-318162601
3181627,318162701,3181627-318162701
3181630,318163001,3181630-318163001
3316763,331676301,3316763-331676301
3372246,337224601,3372246-337224601
3417239,341723902,3417239-341723902
3417239,341723907,3417239-341723907
3417239,341723908,3417239-341723908
3424651,342465101,3424651-342465101
3473966,347396601,3473966-347396601
3473966,347396602,3473966-347396602
3494819,349481901,3494819-349481901
3494819,349481902,3494819-349481902
3494819,349481903,3494819-349481903
3494819,349481904,3494819-349481904
3494819,349481905,3494819-349481905
3494819,349481906,3494819-349481906
3528409,352840901,3528409-352840901
3528409,352840904,3528409-352840904
3562281,356228101,3562281-356228101
3574634,357463401,3574634-357463401
3635801,363580101,3635801-363580101
3641294,364129401,3641294-364129401
3641294,364129402,3641294-364129402
3673954,367395401,3673954-367395401
3673954,367395403,3673954-367395403
3687978,368797801,3687978-368797801
3691391,369139101,3691391-369139101
3691391,369139102,3691391-369139102
3729998,372999801,3729998-372999801
3729998,372999802,3729998-372999802
3844010,384401001,3844010-384401001
3844010,384401009,3844010-384401009
3844010,384401013,3844010-384401013
3844010,384401014,3844010-384401014
3875436,387543601,3875436-387543601
3875436,387543605,3875436-387543605
3910358,391035801,3910358-391035801
3929986,392998601,3929986-392998601
3937111,393711101,3937111-393711101
3937111,393711102,3937111-393711102
3937111,393711103,3937111-393711103
3937111,393711104,3937111-393711104
3937898,393789808,3937898-393789808
3937898,393789811,3937898-393789811
3937898,393789812,3937898-393789812
3937898,393789813,3937898-393789813
3937898,393789814,3937898-393789814
3937898,393789815,3937898-393789815
3937898,393789816,3937898-393789816
3937898,393789817,3937898-393789817
3937898,393789818,3937898-393789818
3937898,393789819,3937898-393789819
3937898,393789820,3937898-393789820
3970480,397048001,3970480-397048001
3971659,397165901,3971659-397165901
3971659,397165902,3971659-397165902
3971659,397165904,3971659-397165904
3971659,397165906,3971659-397165906
3971659,397165907,3971659-397165907
3971659,397165908,3971659-397165908
3971659,397165909,3971659-397165909
3971659,397165910,3971659-397165910
3971659,397165911,3971659-397165911
3971659,397165912,3971659-397165912
3975238,397523801,3975238-397523801
3992741,399274101,3992741-399274101
3992741,399274102,3992741-399274102
4034463,403446301,4034463-403446301
4052859,405285901,4052859-405285901
4069811,406981101,4069811-406981101
4076279,407627901,4076279-407627901
4076279,407627902,4076279-407627902
4085202,408520201,4085202-408520201
4085258,408525801,4085258-408525801
4085258,408525802,4085258-408525802
4093379,409337901,4093379-409337901
4146772,414677201,4146772-414677201
4193097,419309703,4193097-419309703
4224608,422460801,4224608-422460801
4224608,422460802,4224608-422460802
4258702,425870201,4258702-425870201
4259168,425916801,4259168-425916801
4268485,426848502,4268485-426848502
4268485,426848505,4268485-426848505
4268485,426848507,4268485-426848507
4284492,428449201,4284492-428449201
4289900,428990008,4289900-428990008
4292023,429202301,4292023-429202301
4299247,429924701,4299247-429924701
4322297,432229701,4322297-432229701
4345163,434516302,4345163-434516302
4345171,434517102,4345171-434517102
4345184,434518402,4345184-434518402
4345184,434518403,4345184-434518403
4345187,434518702,4345187-434518702
4364040,436404001,4364040-436404001
4364040,436404002,4364040-436404002
4364040,436404003,4364040-436404003
4364040,436404004,4364040-436404004
4365245,436524501,4365245-436524501
4379091,437909101,4379091-437909101
4384345,438434501,4384345-438434501
4385011,438501101,4385011-438501101
4385011,438501102,4385011-438501102
4388387,438838703,4388387-438838703
4389126,438912601,4389126-438912601
4389126,438912603,4389126-438912603
4392603,439260301,4392603-439260301
4393372,439337201,4393372-439337201
4393372,439337202,4393372-439337202
4393372,439337203,4393372-439337203
4398817,439881702,4398817-439881702
4398817,439881703,4398817-439881703
4398817,439881704,4398817-439881704
4398817,439881705,4398817-439881705
4398817,439881707,4398817-439881707
4398817,439881708,4398817-439881708
4398817,439881709,4398817-439881709
4398817,439881710,4398817-439881710
4398817,439881711,4398817-439881711
4398817,439881712,4398817-439881712
4398817,439881713,4398817-439881713
4398817,439881714,4398817-439881714
4443675,444367501,4443675-444367501
4464198,446419801,4464198-446419801
4464198,446419802,4464198-446419802
4464198,446419803,4464198-446419803
4464198,446419804,4464198-446419804
4464198,446419805,4464198-446419805
4464198,446419806,4464198-446419806
4468295,446829501,4468295-446829501
4505640,450564001,4505640-450564001
4516124,451612401,4516124-451612401
4562985,456298501,4562985-456298501
4562985,456298506,4562985-456298506
4562985,456298507,4562985-456298507
4562985,456298509,4562985-456298509
4562985,456298510,4562985-456298510
4562985,456298511,4562985-456298511
4562985,456298514,4562985-456298514
4594685,459468501,4594685-459468501
4594685,459468502,4594685-459468502
4606589,460658901,4606589-460658901
4606589,460658904,4606589-460658904
4653580,465358001,4653580-465358001
4680425,468042501,4680425-468042501
4680425,468042502,4680425-468042502
4680425,468042503,4680425-468042503
4680425,468042504,4680425-468042504
4680425,468042505,4680425-468042505
4707916,470791602,4707916-470791602
4707916,470791603,4707916-470791603
4766921,476692101,4766921-476692101
4790717,479071701,4790717-479071701
4836557,483655701,4836557-483655701
4847812,484781202,4847812-484781202
4847812,484781203,4847812-484781203
4857847,485784703,4857847-485784703
4857847,485784704,4857847-485784704
4857847,485784705,4857847-485784705
4857847,485784706,4857847-485784706
4857847,485784707,4857847-485784707
4869749,486974901,4869749-486974901
4872728,487272801,4872728-487272801
4915825,491582501,4915825-491582501
4916053,491605301,4916053-491605301
4927350,492735002,4927350-492735002
4927353,492735302,4927353-492735302
4931319,493131902,4931319-493131902
4931319,493131903,4931319-493131903
4931897,493189701,4931897-493189701
4940586,494058601,4940586-494058601
4956488,495648801,4956488-495648801
4956488,495648804,4956488-495648804
4956529,495652901,4956529-495652901
4987767,498776701,4987767-498776701
5014747,501474721,5014747-501474721
5014747,501474723,5014747-501474723
5014747,501474724,5014747-501474724
5014747,501474725,5014747-501474725
5014747,501474726,5014747-501474726
5015598,501559802,5015598-501559802
5044681,504468101,5044681-504468101
5050604,505060401,5050604-505060401
5050604,505060402,5050604-505060402
5050604,505060403,5050604-505060403
5050604,505060404,5050604-505060404
5050604,505060405,5050604-505060405
5082074,508207401,5082074-508207401
5082074,508207402,5082074-508207402
5082074,508207403,5082074-508207403
5082074,508207404,5082074-508207404
5082074,508207405,5082074-508207405
5082074,508207407,5082074-508207407
5082074,508207408,5082074-508207408
5082074,508207409,5082074-508207409
5082074,508207410,5082074-508207410
5082074,508207411,5082074-508207411
5082074,508207413,5082074-508207413
5082074,508207414,5082074-508207414
5093496,509349601,5093496-509349601
5094323,509432301,5094323-509432301
5094323,509432302,5094323-509432302
5094323,509432303,5094323-509432303
5094323,509432304,5094323-509432304
5094323,509432305,5094323-509432305
5094652,509465201,5094652-509465201
5094720,509472001,5094720-509472001
5094720,509472002,5094720-509472002
5095317,509531701,5095317-509531701
5095317,509531702,5095317-509531702
5095317,509531704,5095317-509531704
5112412,511241202,5112412-511241202
5114944,511494401,5114944-511494401
5139553,513955301,5139553-513955301
5139553,513955302,5139553-513955302
5139553,513955303,5139553-513955303
5139553,513955304,5139553-513955304
5141496,514149601,5141496-514149601
5146633,514663301,5146633-514663301
5179181,517918102,5179181-517918102
5189342,518934205,5189342-518934205
5189342,518934207,5189342-518934207
5189342,518934208,5189342-518934208
5201845,520184502,5201845-520184502
5201849,520184902,5201849-520184902
5201857,520185702,5201857-520185702
5201864,520186402,5201864-520186402
5201864,520186403,5201864-520186403
5201866,520186602,5201866-520186602
5201871,520187102,5201871-520187102
5201873,520187302,5201873-520187302
5201875,520187502,5201875-520187502
5201883,520188302,5201883-520188302
5201889,520188902,5201889-520188902
